record_id,source,issue_type,decision,reason,original_value,corrected_value
trains#19321,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#40037,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#13235,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13236,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13244,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13246,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13247,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13251,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13252,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13287,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13288,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13301,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13302,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13304,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13305,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13306,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13307,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13308,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13317,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13319,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13320,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13329,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13330,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13331,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13332,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13345,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13347,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13348,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13352,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13404,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13413,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13414,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13415,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13416,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13419,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13421,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13422,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13465,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13466,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13483,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13484,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13501,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#40039,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#40041,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#40043,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#40047,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#40049,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#40051,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#40053,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#56842,trains,TYPE_STANDARDISED,MAP,Mapped 'Pass' -> 'Passenger',Pass,Passenger
trains#56860,trains,TYPE_STANDARDISED,MAP,Mapped 'Pass' -> 'Passenger',Pass,Passenger
trains#12259,trains,TYPE_STANDARDISED,MAP,Mapped 'Drnt' -> 'Duronto',Drnt,Duronto
trains#13346,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13502,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13504,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13506,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13507,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13509,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13510,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14001,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14002,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14004,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14005,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14006,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14007,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14008,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14009,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14010,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14011,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14012,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14013,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14014,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14015,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14016,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14017,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14018,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14020,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14033,trains,TYPE_STANDARDISED,MAP,Mapped 'Mail' -> 'Mail/Express',Mail,Mail/Express
trains#14034,trains,TYPE_STANDARDISED,MAP,Mapped 'Mail' -> 'Mail/Express',Mail,Mail/Express
trains#14035,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14036,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14037,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14038,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14041-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14042,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14043,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14044,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14056,trains,TYPE_STANDARDISED,MAP,Mapped 'Mail' -> 'Mail/Express',Mail,Mail/Express
trains#14083,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14084,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14085,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14086,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14095,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14096,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14096-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14109,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14110,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14114,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#40057,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#51672,trains,TYPE_STANDARDISED,MAP,Mapped 'Pass' -> 'Passenger',Pass,Passenger
trains#12343,trains,TYPE_STANDARDISED,MAP,Mapped 'SF' -> 'Superfast',SF,Superfast
trains#12483,trains,TYPE_STANDARDISED,MAP,Mapped 'SF' -> 'Superfast',SF,Superfast
trains#14119,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14120,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14123,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14124,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14126,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14163,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14163-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14164,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14201,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14203,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14204,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14205,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14206,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14207,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14208,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14210,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14211,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14212,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14213,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14214,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14215,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14216,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14217,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14227,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14228,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14235,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14236,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14257,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14258,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14259,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14265,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14265-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14266,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14307,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14308,trains,TYPE_STANDARDISED,MAP,Mapped 'Pass' -> 'Passenger',Pass,Passenger
trains#14309,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14310,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14311,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14314,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14315,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14316,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14317,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14318,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14321,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#19131,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#40107,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#40555,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#14322,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14323,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14324,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14369,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14370,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14370-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14511-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14512,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14519,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14520,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14524,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14525,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14526,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14545,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14546,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14553,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14554,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14555,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14556,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14603,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14607,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14608,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14609,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14610,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14629,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14630,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14631,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14632,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14633,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14634,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14645,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14646,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14650,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14659-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14660,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14661,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14662,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14673,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14674,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14681,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14682,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14701,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14702,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14703,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14704,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14705,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14706,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15011,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15012,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13103,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#13245,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14708,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14711,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14712,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14723,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14724,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14731,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14732,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14795,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14796,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14801,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14802,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14809,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14810,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14853,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14854,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14863,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14864,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14865,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14866,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14887-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14887S,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14888,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14889,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#14890,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15001,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15002,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15004,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15005,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15006,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15007,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15009,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15010,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15013,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15013-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15014,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15016,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15018,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15018-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15019,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15020,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15021,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15022,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15023,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15035,trains,TYPE_STANDARDISED,MAP,Mapped 'SKr' -> 'Sampark Kranti',SKr,Sampark Kranti
trains#15035-Slip,trains,TYPE_STANDARDISED,MAP,Mapped 'SKr' -> 'Sampark Kranti',SKr,Sampark Kranti
trains#15236,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#41057,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#41501,trains,TYPE_STANDARDISED,MAP,Mapped 'MEMU' -> 'MEMU',MEMU,MEMU
trains#14649,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15003,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15008,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15027,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15028,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15037,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15038,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15039,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15040,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15041,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15042,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15045,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15046,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15047,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15048,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15049,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15050,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15051,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15052,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15097,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15098,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15101,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15102,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15103,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15104,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15105,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
trains#15106,trains,TYPE_STANDARDISED,MAP,Mapped 'Exp' -> 'Express',Exp,Express
