number,name,type,type_canonical,zone,from_station_code,from_station_name,to_station_code,to_station_name,distance,duration_h,duration_m,arrival,departure,return_train,sleeper,third_ac,second_ac,first_ac,first_class,chair_car
64089,Nizamuddin Parikrama,Del,Special/Other,NR,NZM,DELHI H NIZAMUDDIN,PGMD,PRAGATI MAIDAN,32,1,14,17:59:00,16:45:00,,0,0,0,0,0,0
64090,Nizamuddin Parikrama EMU,Del,Special/Other,NR,NZM,DELHI H NIZAMUDDIN,LPNR,LAJPAT NAGAR,32,1,16,10:31:00,09:15:00,,0,0,0,0,0,0
64091,Nizamuddin Nizamuddin Parikrama EMU,Del,Special/Other,NR,NZM,DELHI H NIZAMUDDIN,PGMD,PRAGATI MAIDAN,37,1,36,09:36:00,08:00:00,,0,0,0,0,0,0
64092,Nizamuddin Parikrama EMU,Del,Special/Other,NR,NZM,DELHI H NIZAMUDDIN,LPNR,LAJPAT NAGAR,32,1,22,20:22:00,19:00:00,,0,0,0,0,0,0
64093,Nizamuddin Shakurbasti Parikrama,Del,Special/Other,NR,NZM,DELHI H NIZAMUDDIN,SSB,SHAKURBASTI,22,0,48,10:35:00,09:47:00,64094,0,0,0,0,0,0
64094,Nizamuddin Parikrama,Del,Special/Other,NR,SSB,SHAKURBASTI,NZM,DELHI H NIZAMUDDIN,22,0,43,09:13:00,08:30:00,64093,0,0,0,0,0,0
64095,Shakurbasti New Delhi Parikrama,Del,Special/Other,NR,NDLS,NEW DELHI,SSB,SHAKURBASTI,28,1,8,10:43:00,09:35:00,,0,0,0,0,0,0
64096,Nizamuddin Parikrama EMU,Del,Special/Other,NR,SSB,SHAKURBASTI,NZM,DELHI H NIZAMUDDIN,22,0,45,11:30:00,10:45:00,,0,0,0,0,0,0
64449,Ghaziabad New Delhi Ladies Special,MEMU,MEMU,NR,GZB,GHAZIABAD,NDLS,NEW DELHI,25,0,50,09:35:00,08:45:00,64450,0,0,0,0,0,0
64450,New Delhi Ghaziabad Ladies Special,MEMU,MEMU,?,NDLS,NEW DELHI,GZB,GHAZIABAD,25,0,45,18:35:00,17:50:00,64449,0,0,0,0,0,0
64491,Palwal NDLS Ladies Special,MEMU,MEMU,?,PWL,PALWAL,NDLS,NEW DELHI,56,1,30,09:55:00,08:25:00,64492,0,0,0,0,0,0
12374,RAMPURHAT - SEALDAH Intercity SF Exp,,,,RPH,RAMPUR HAT,SDAH,KOLKATA SEALDAH,,,,None,None,12373,0,0,0,0,0,0
12373,SEALDAH - RAMPURHAT Intercity SF Exp,,,,SDAH,KOLKATA SEALDAH,RPH,RAMPUR HAT,,,,None,None,12374,0,0,0,0,0,0
13258,ANAND VIHAR DELHI - DANAPUR JanSadharan Exp,,,,ANVT,ANAND VIHAR TRM,DNR,DANAPUR,,,,None,None,13257,0,0,0,0,0,0
13257,DANAPUR - DELHI ANAND VIHAR Jan Sadharan Express,,,,DNR,DANAPUR,ANVT,ANAND VIHAR TRM,,,,None,None,13258,0,0,0,0,0,0
57326,GUNTUR - KACHEGUDA PASS,,,,GNT,GUNTUR JN,KCG,KACHEGUDA,,,,None,None,57325,0,0,0,0,0,0
57325,KACHEGUDA - GUNTUR PASS,,,,KCG,KACHEGUDA,GNT,GUNTUR JN,,,,None,None,57326,0,0,0,0,0,0
11064,SALEM - CHENNAI EGMORE Exp,Exp,Express,CR,SA,SALEM JN,MS,CHENNAI EGMORE,353,7,50,04:50:00,21:00:00,11063,1,1,1,1,0,0
11272,BHOPAL - ITARSI Vindhyachal Exp,Exp,Express,WCR,BPL,BHOPAL JN,ET,ITARSI JN,738,18,20,12:20:00,18:00:00,11271,1,0,0,0,0,0
12163,DADAR - CHENNAI EGMORE SF Exp,,,,DR,MUMBAI DADAR CENTRAL,MS,CHENNAI EGMORE,,,,None,None,12164,1,1,1,1,0,0
12164,DADAR - CHENNAI EGMORE SF Exp,,,,MS,CHENNAI EGMORE,DR,MUMBAI DADAR CENTRAL,,,,None,None,12163,1,1,1,1,0,0
12319,KOLKATA CHITPUR - AGRA CANTT SF Exp,SF,Superfast,ER,KOAA,KOLKATA CHITPUR,AGC,AGRA CANTT,1405,22,50,12:00:00,13:10:00,12320,1,1,1,0,0,0
12403,Allahabad Mathura SF Express,SF,Superfast,NCR,ALD,ALLAHABAD JN,MTJ,MATHURA JN,507,8,50,08:20:00,23:30:00,12404,1,1,1,1,0,0
12407,NEW JALPAIGURI - AMRITSAR Karmabhoomi Exp,SF,Superfast,NR,NJP,NEW JALPAIGURI,ASR,AMRITSAR JN,1823,33,10,17:25:00,08:15:00,12408,0,0,0,0,0,0
12495,BIKANER - KOLKATA CHITPUR Pratap Exp,SF,Superfast,NR,BKN,BIKANER JN,KOAA,KOLKATA CHITPUR,1873,31,45,13:15:00,05:30:00,12496,1,1,1,0,0,0
12513,SECUNDERABAD - GUWAHATI Exp,SF,Superfast,NER,SC,SECUNDERABAD JN,GHY,GUWAHATI,2551,46,20,05:50:00,07:30:00,12514,1,1,1,0,0,0
12591,GORAKHPUR - YESVANTPUR SF Exp,SF,Superfast,NFR,GKP,GORAKHPUR JN,YPR,YESVANTPUR JN,2547,46,5,04:50:00,06:45:00,12592,1,1,1,0,0,0
12624,Tiruvananthapuram Chennai SF Mail,SF,Superfast,SR,TVC,TRIVANDRUM CENTRAL,MAS,CHENNAI CENTRAL,909,16,25,06:55:00,14:30:00,12623,1,1,1,1,0,0
12661,CHENNAI EGMORE - SENGOTTAI Pothigai SF Exp,SF,Superfast,SR,MS,CHENNAI EGMORE,SCT,SENGOTTAI,670,12,10,08:15:00,20:05:00,12662,1,1,1,0,0,0
12709,Simhapuri SF Express,SF,Superfast,SCR,GDR,GUDUR JN,SC,SECUNDERABAD JN,644,10,45,07:45:00,21:00:00,12710,1,1,1,1,0,0
12735,SECUNDERABAD - YESVANTPUR Garib Rath Exp,,,,SC,SECUNDERABAD JN,YPR,YESVANTPUR JN,,,,None,None,12736,0,1,0,0,0,0
12736,YESVANTPUR - SECUNDERABAD Garib Rath Exp,,,,YPR,YESVANTPUR JN,SC,SECUNDERABAD JN,,,,None,None,12735,0,1,0,0,0,0
12835,HATIA - YESVANTPUR SF Exp,SF,Superfast,SER,HTE,HATIA,YPR,YESVANTPUR JN,1904,34,40,05:00:00,18:20:00,12836,1,1,1,0,0,0
12836,YESVANTPUR - HATIA SF Exp,SF,Superfast,SER,YPR,YESVANTPUR JN,HTE,HATIA,1904,34,45,19:15:00,08:30:00,12835,1,1,1,0,0,0
12840,Chennai-Howrah SF Mail,SF,Superfast,SER,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN,1662,28,30,04:10:00,23:40:00,12841,1,1,1,1,0,0
12889,TATANAGAR - YESVANTPUR SF Exp,,,,TATA,TATANAGAR JN,YPR,YESVANTPUR JN,,,,None,None,12890,1,1,1,0,0,0
12890,YESVANTPUR - TATANAGAR SF Exp,,,,YPR,YESVANTPUR JN,TATA,TATANAGAR JN,,,,None,None,12889,1,1,1,0,0,0
12993,GANDHIDHAM - PURI SF Exp,SF,Superfast,WR,GIMB,GANDHIDHAM BG,PURI,PURI,2283,41,30,16:15:00,22:45:00,12994,1,1,1,0,0,0
12994,PURI - GANDHIDHAM SF Exp,SF,Superfast,WR,PURI,PURI,GIMB,GANDHIDHAM BG,2283,41,30,13:20:00,19:50:00,12993,1,1,1,0,0,0
13158,MUZAFFARPUR - KOLKATA CHITPUR Tirhut Exp,Exp,Express,ER,MFP,MUZAFFARPUR JN,KOAA,KOLKATA CHITPUR,566,12,55,03:45:00,14:50:00,13157,1,1,0,0,0,0
13351,DHANBAD - ALAPPUZHA Exp,Exp,Express,ECR,DHN,DHANBAD JN,ALLP,ALLEPPEY,2536,57,35,20:25:00,10:50:00,13352,1,1,1,0,0,0
15015,GORAKHPUR - YESVANTPUR Exp,Exp,Express,NER,GKP,GORAKHPUR JN,YPR,YESVANTPUR JN,2532,51,0,09:45:00,06:45:00,15016,1,1,1,0,0,0
15024,YESVANTPUR - GORAKHPUR Exp,Exp,Express,NER,YPR,YESVANTPUR JN,GKP,GORAKHPUR JN,2465,53,25,05:05:00,23:40:00,15023,1,1,1,0,0,0
15234,DARBHANGA - KOLKATA CHITPUR Maithili Exp,Exp,Express,ECR,DBG,DARBHANGA JN,KOAA,KOLKATA CHITPUR,539,11,0,03:10:00,16:10:00,15233,1,1,1,0,0,0
18107,ROURKELA - KORAPUT Exp,Exp,Express,SER,ROU,ROURKELA,KRPU,KORAPUT,645,14,45,07:30:00,16:45:00,18108,1,1,0,0,0,0
18311,SAMBALPUR - VARANASI Exp,Exp,Express,ECoR,SBP,SAMBALPUR,BSB,VARANASI JN,896,19,45,08:55:00,13:10:00,18312,1,1,1,0,0,0
18616,HATIA - HOWRAH Kriya Yoga Express,Exp,Express,SER,HTE,HATIA,HWH,HOWRAH JN,423,9,25,06:35:00,21:10:00,18615,1,1,1,1,0,0
37855,Howrah-Barddhaman Local,MEMU,MEMU,?,HWH,HOWRAH JN,BWN,BARDDHAMAN JN,107,2,25,17:11:00,14:46:00,,0,0,0,0,0,0
51158,Itarsi Bhusaval Passenger,Pass,Passenger,CR,ET,ITARSI JN,BSL,BHUSAVAL JN,322,13,15,08:35:00,19:20:00,51157,0,0,0,0,0,0
51671,ITARSI - KATNI Fast Passenger,Pass,Passenger,CR,ET,ITARSI JN,KTE,KATNI,335,6,5,11:50:00,05:45:00,51672,0,0,0,0,0,0
51827,Itarsi Jhansi Passenger,Pass,Passenger,NCR,ET,ITARSI JN,JHS,JHANSI JN,383,14,40,08:55:00,18:15:00,51828,0,0,0,0,0,0
52238,AISHBAGH - PILIBHIT PASS,Pass,Passenger,NER,ASSH,AISHBAGH,PBE,PILIBHIT JN,256,8,50,12:20:00,03:30:00,52237,0,0,0,0,0,0
53041,HOWRAH - JAYNAGAR Passenger,Pass,Passenger,ER,HWH,HOWRAH JN,JYG,JAYNAGAR,727,31,5,14:20:00,07:15:00,53042,0,0,0,0,0,0
53405,Rampurhat- Sahibganj Passenger,Pass,Passenger,?,RPH,RAMPUR HAT,SBG,SAHIBGANJ JN,133,3,25,11:10:00,07:45:00,53406,0,0,0,0,0,0
54103,Chunar Allahabad Passenger,Pass,Passenger,NCR,CAR,CHUNAR,ALD,ALLAHABAD JN,120,3,0,09:10:00,06:10:00,54104,0,0,0,0,0,0
54321,Balamau Sitapur Cantt Passenger,Pass,Passenger,NR,BLM,BALAMU JN,SCC,SITAPUR CANT,68,5,15,12:30:00,07:15:00,54322,0,0,0,0,0,0
56100,ERODE - METUR DAM PASSENGER,,,,ED,ERODE JN,MTDM,METUR DAM,,,,None,None,56101,0,0,0,0,0,0
56101,METUR DAM - ERODE PASSENGER,,,,MTDM,METUR DAM,ED,ERODE JN,,,,None,None,56100,1,0,0,0,0,0
56731,MADURAI  - SENGOTTAI PASSENGER,Pass,Passenger,SR,MDU,MADURAI JN,SCT,SENGOTTAI,173,3,35,10:50:00,07:15:00,56732,0,0,0,0,0,0
56732,SENGOTTAI - MADURAI  PASSENGER,Pass,Passenger,SR,SCT,SENGOTTAI,MDU,MADURAI JN,173,3,45,10:45:00,07:00:00,56733,0,0,0,0,0,0
58161,HATIA - JHARSUGUDA Passenger (UnReserved),Pass,Passenger,SER,HTE,HATIA,JSG,JHARSUGUDA JN,264,7,30,19:20:00,11:50:00,58162,0,0,0,0,0,0
63548,Gaya Koderma Passenger MEMU,MEMU,MEMU,ER,GAYA,GAYA JN,KQR,KODERMA,76,1,45,07:15:00,05:30:00,,0,0,0,0,0,0
06012,Kollam Chennai Central (Weekly) SF Special,SF,Superfast,SR,QLN,KOLLAM JN,MAS,CHENNAI CENTRAL,858,16,10,03:40:00,11:30:00,06011,1,1,1,0,0,0
11028,Chennai-Mumbai CST Mail,Mail,Mail/Express,CR,MAS,CHENNAI CENTRAL,CSTM,MUMBAI CST,1283,28,55,03:45:00,22:50:00,11027,1,1,1,0,0,0
11042,ChennaiCentral-CST Mumbai Express,Exp,Express,CR,MAS,CHENNAI CENTRAL,CSTM,MUMBAI CST,1283,25,50,13:45:00,11:55:00,11041,1,1,1,0,0,0
12007,CHENNAI CENT - MYSORE Shatabdi Express,Shtb,Shatabdi,SR,MAS,CHENNAI CENTRAL,MYS,MYSORE JN,500,7,0,13:00:00,06:00:00,12008,0,0,0,1,0,1
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,SF,Superfast,SR,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN,927,16,50,11:05:00,18:15:00,12690,1,1,0,0,0,0
14115,Haridwar Express,Exp,Express,NCR,ALD,ALLAHABAD JN,HW,HARIDWAR JN,725,14,55,14:30:00,23:35:00,14116,1,1,1,0,0,0
14116,Allahabad Express,Exp,Express,NCR,HW,HARIDWAR JN,ALD,ALLAHABAD JN,725,15,25,07:45:00,16:20:00,14115,1,1,1,0,0,0
14125,Saryu Express,Exp,Express,NCR,ALD,ALLAHABAD JN,FD,FAIZABAD JN,157,4,55,23:10:00,18:15:00,14126,0,0,0,0,0,0
15619,GAYA - KAMAKHYA Weekly Exp,Exp,Express,NFR,GAYA,GAYA JN,KYQ,KAMAKHYA,1091,23,40,12:30:00,12:50:00,15620,1,1,0,0,0,0
16222,Kaveri Express,Exp,Express,SWR,MAS,CHENNAI CENTRAL,MYS,MYSORE JN,500,10,30,08:00:00,21:30:00,16221,1,1,1,0,0,0
16627,West Coast Express,Exp,Express,SR,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CNTL,902,17,5,04:35:00,11:30:00,16628,1,1,1,0,1,0
17242,Simhadri Link Express,Exp,Express,SCR,NDD,NIDADAVOLU JN,NS,Narasapur,76,2,0,14:30:00,12:30:00,17241,0,0,0,0,0,0
17311,CHENNAI CENT - VASCO DA GAMA Exp,Exp,Express,SWR,MAS,CHENNAI CENTRAL,VSG,VASCO DA GAMA,1070,22,50,13:00:00,14:10:00,17312,1,1,1,0,0,0
17604,Prashanti Nilayam Express,Exp,Express,SCR,YPR,YESVANTPUR JN,KCG,KACHEGUDA,664,12,45,05:00:00,16:15:00,17603,1,1,1,1,0,0
19025,Surat Bhavnagar Express Slip,Exp,Express,WR,ST,SURAT,MHV,MAHUVA JN,629,11,50,17:20:00,05:30:00,19026,1,1,0,0,0,0
24512,Khurja Allahabad Link Express,Exp,Express,NR,BSC,Bulandshahr,ALD,ALLAHABAD JN,672,15,40,09:55:00,18:15:00,,1,0,1,0,0,0
38458,Panskura Howrah EMU,MEMU,MEMU,?,PKU,PANSKURA,HWH,HOWRAH JN,71,1,50,16:35:00,14:45:00,38457,0,0,0,0,1,0
42402,Sullurpeta Chennai EMU Local,MEMU,MEMU,SR,SPE,SULLURUPETA,MAS,CHENNAI CENTRAL,83,2,0,07:40:00,05:40:00,,0,0,0,0,1,0
43001,Chennai Central Avadi EMU,MEMU,MEMU,?,MAS,CHENNAI CENTRAL,AVD,AVADI,21,0,45,01:00:00,00:15:00,,0,0,0,0,0,0
47100,Hyderabad Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,HYB,HYDERABAD DECCAN,LPI,LINGAMPALLI,25,0,40,05:50:00,05:10:00,,0,0,0,0,0,0
47126,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,40,06:20:00,05:40:00,47125,0,0,0,0,0,0
47131,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,45,09:25:00,08:40:00,,0,0,0,0,0,0
47173,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,07:40:00,06:20:00,,0,0,0,0,0,0
47186,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,17:30:00,16:15:00,,0,0,0,0,0,0
51285,Bhusaval Nagpur Passenger,Pass,Passenger,CR,BSL,BHUSAVAL JN,NGP,NAGPUR,392,13,15,08:45:00,19:30:00,51286,0,0,0,0,0,0
52047,Kosamba Umarpada Passenger,Pass,Passenger,WR,KSB,KOSAMBA JN,UMPD,Umarpada,62,4,15,13:45:00,09:30:00,52048,0,0,0,0,0,0
53069,Barddhaman Rampurhat Passenger,Pass,Passenger,ER,BWN,BARDDHAMAN JN,RPH,RAMPUR HAT,112,2,30,22:40:00,20:10:00,53068,0,0,0,0,0,0
53349,Barwadih Dehri on Sone Passenger,Pass,Passenger,ECR,BRWD,BARWADIH JN,DOS,DEHRI ON SONE,164,4,10,21:30:00,17:20:00,53350,0,0,0,0,0,0
53363,Gaya Dehri On Sone Passenger,Pass,Passenger,ECR,GAYA,GAYA JN,DOS,DEHRI ON SONE,85,2,5,12:15:00,10:10:00,53364,0,0,0,0,0,0
53601,Gaya Dehri On Sone Passenger,Pass,Passenger,ECR,GAYA,GAYA JN,DOS,DEHRI ON SONE,85,2,20,14:15:00,11:55:00,53602,0,0,0,0,0,0
53613,Gaya Mughal Sarai Fast Passenger,Pass,Passenger,ECR,GAYA,GAYA JN,MGS,MUGHAL SARAI JN,205,4,40,22:40:00,18:00:00,53614,0,0,0,0,0,0
54101,Allahabad Kanpur Passenger,Pass,Passenger,NCR,ALD,ALLAHABAD JN,CNB,KANPUR CENTRAL,214,6,20,23:05:00,16:45:00,54102,0,0,0,0,0,0
54336,Kanpur Balamau Passenger,Pass,Passenger,NR,CNB,KANPUR CENTRAL,BLM,BALAMU JN,117,4,5,19:30:00,15:25:00,54335,0,0,0,0,0,0
54512,Nangal Dam Ambala Passenger,Pass,Passenger,NR,NLDM,NANGAL DAM,UMB,AMBALA CANT JN,171,5,5,19:45:00,14:40:00,54511,0,0,0,0,0,0
55617,New Bongaigaon Guwahati Passenger,Pass,Passenger,NFR,NBQ,NEW BONGAIGAON,GHY,GUWAHATI,184,4,25,20:50:00,16:25:00,55618,0,0,0,0,0,0
55801,Manas Rhino Passenger,Pass,Passenger,NFR,NBQ,NEW BONGAIGAON,GHY,GUWAHATI,157,4,25,09:15:00,04:50:00,55802,0,0,0,0,0,0
57223,Gudur Vijayawada Passenger,Pass,Passenger,SCR,GDR,GUDUR JN,BZA,VIJAYAWADA JN,294,7,10,22:15:00,15:05:00,57224,0,0,0,0,0,0
57277,Gudur Vijayawada Passenger,Pass,Passenger,SCR,GDR,GUDUR JN,BZA,VIJAYAWADA JN,294,6,50,13:00:00,06:10:00,,0,0,0,0,0,0
57411,Tirupati Gudur Passenger,Pass,Passenger,SCR,TPTY,TIRUPATI MAIN,GDR,GUDUR JN,93,2,15,16:00:00,13:45:00,57412,0,0,0,0,0,0
57452,Guntakal Chikjajur Passenger,Pass,Passenger,SCR,GTL,GUNTAKAL JN,JRU,CHIKJAJUR JN,233,6,55,14:00:00,07:05:00,57451,0,0,0,0,0,0
57631,Solapur-Raichur Passenger,Pass,Passenger,SCR,SUR,SOLAPUR JN,RC,RAICHUR,257,5,50,10:15:00,04:25:00,57632,0,0,0,0,0,0
58413,Dhenkanal Puri Passenger,Pass,Passenger,ECoR,TLHR,TALCHER,PURI,PURI,200,6,30,11:45:00,05:15:00,58414,0,0,0,0,0,0
59014,Surat Passenger,Pass,Passenger,WR,BSL,BHUSAVAL JN,ST,SURAT,336,9,45,04:10:00,18:25:00,59013,1,0,0,0,0,0
59076,Surat Passenger,Pass,Passenger,WR,BSL,BHUSAVAL JN,ST,SURAT,336,11,10,19:55:00,08:45:00,59077,1,0,0,0,0,0
59380,Maksi Indore Bg Passenger,Pass,Passenger,WR,MKC,MAKSI,INDB,INDORE JN BG,75,1,40,11:30:00,09:50:00,59379,0,0,0,0,0,0
59393,Dahod Habibganj Fast Pass,Pass,Passenger,WR,DHD,DAHOD,HBJ,HABIBGANJ,400,10,35,16:20:00,05:45:00,59394,0,0,0,0,0,0
59803,Nagda Kota Passenger,Pass,Passenger,WR,NAD,NAGDA JN,KOTA,KOTA JN,225,4,55,16:25:00,11:30:00,,1,1,1,0,0,0
63518,Asansol Barddhaman Passenger,MEMU,MEMU,ER,ASN,ASANSOL JN,BWN,BARDDHAMAN JN,105,1,50,14:30:00,12:40:00,63519,0,0,0,0,0,0
11008,Deccan Express,Exp,Express,CR,PUNE,PUNE JN,CSTM,MUMBAI CST,192,4,10,19:40:00,15:30:00,11007,0,0,0,0,0,1
12221,PUNE - HOWRAH AC Duronto Exp,Drnt,Duronto,SER,PUNE,PUNE JN,HWH,HOWRAH JN,2020,28,25,19:40:00,15:15:00,12222,0,1,1,1,0,0
12488,Seemanchal Express,SF,Superfast,NR,ANVT,ANAND VIHAR TRM,JBN,JOGBANI,1383,24,25,08:05:00,07:40:00,12487,1,1,1,0,0,0
12786,Bangalore-Kacheguda SF Express,SF,Superfast,SCR,SBC,BANGALORE CITY JN,KCG,KACHEGUDA,625,11,20,05:40:00,18:20:00,12785,1,1,1,1,0,0
12797,Venkatadri SF Express,SF,Superfast,SCR,KCG,KACHEGUDA,CTO,CHITTOOR,707,12,50,08:55:00,20:05:00,12798,1,1,1,1,0,0
12798,Venkatadri SF Express,SF,Superfast,SCR,CTO,CHITTOOR,KCG,KACHEGUDA,707,12,50,06:20:00,17:30:00,12797,1,1,1,1,0,0
15707,Amrapali Express,Exp,Express,NFR,KIR,KATIHAR JN,ASR,AMRITSAR JN,1805,36,40,12:10:00,23:30:00,15708,1,1,1,0,0,0
17603-Slip,Prasanthi Nilayam Express,Exp,Express,SCR,KCG,KACHEGUDA,UBL,HUBLI JN,617,12,40,09:40:00,21:00:00,,1,0,1,0,0,0
17603-Slip2,Kacheguda-Vasco Prashanti Nilayam Slip,Exp,Express,?,KCG,KACHEGUDA,VSG,VASCO DA GAMA,853,18,0,15:00:00,21:00:00,,1,0,1,0,0,0
17639,KACHEGUDA - AKOLA Intercity Exp,Exp,Express,SCR,KCG,KACHEGUDA,AK,AKOLA JN,514,11,0,18:30:00,07:30:00,17640,0,0,0,0,0,1
17640,AKOLA - KACHEGUDA Intercity Exp,Exp,Express,SCR,AK,AKOLA JN,KCG,KACHEGUDA,514,10,45,20:15:00,09:30:00,17639,0,0,0,0,0,1
17651,Chennai Egmore Kacheguda Express,Exp,Express,SCR,MS,CHENNAI EGMORE,KCG,KACHEGUDA,772,14,55,07:55:00,17:00:00,17652,1,1,1,0,0,0
17652,Kacheguda Chennai Egmore Express,Exp,Express,SCR,KCG,KACHEGUDA,MS,CHENNAI EGMORE,772,15,15,07:15:00,16:00:00,17651,1,1,1,0,0,0
18474,JODHPUR - PURI Express,Exp,Express,ECoR,JU,JODHPUR JN,PURI,PURI,2433,46,30,12:25:00,13:55:00,18473,1,1,1,1,0,0
19066,BHAGAT KI KOTHI - MUMBAI BANDRA Exp,Exp,Express,WR,BGKT,BHAGAT KI KOTHI,BDTS,MUMBAI BANDRA TERMINUS,935,17,45,13:05:00,19:20:00,19065,1,1,1,0,0,0
38460,Panskura Howrah EMU,MEMU,MEMU,?,PKU,PANSKURA,HWH,HOWRAH JN,71,1,50,17:10:00,15:20:00,,0,0,0,0,1,0
47169,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,20,14:05:00,12:45:00,,0,0,0,0,0,0
50106,Sawantwadi-Diva Passenger,Pass,Passenger,KR,SWV,SAWANTWADI ROAD,DIVA,DIVA,613,11,45,20:10:00,08:25:00,50105,0,0,0,0,0,0
51097,Diva Panvel Passenger,Pass,Passenger,CR,DIVA,DIVA,PNVL,PANVEL,26,0,50,01:10:00,00:20:00,51098,0,0,0,0,0,0
51098,Panvel Diva Passenger,Pass,Passenger,CR,PNVL,PANVEL,DIVA,DIVA,26,0,45,05:30:00,04:45:00,51097,0,0,0,0,0,0
51347,Pune - Daund - Baramati Passenger,Pass,Passenger,CR,PUNE,PUNE JN,BRMT,Baramati,120,3,15,21:50:00,18:35:00,,0,0,0,0,0,0
52019,Miyagam Chandod Mix Passenger,Pass,Passenger,WR,MYGL,MIYAGAM KARJAN JUNCTION NG,CDD,Chandod,49,2,30,08:45:00,06:15:00,52020,0,0,0,0,0,0
52551,Purnia Murliganj Passenger,Pass,Passenger,?,PRNA,PURNIA JN,MRIJ,Murliganj,56,2,30,14:30:00,12:00:00,52552,0,0,0,0,0,0
52555,Purnia Murliganj Passenger,Pass,Passenger,ECR,PRNA,PURNIA JN,MRIJ,Murliganj,56,2,25,20:35:00,18:10:00,52554,0,0,0,0,0,0
52936,Ujjain Fatehabad Passenger,Pass,Passenger,WR,UJN,UJJAIN JN,FTD,Fatehabad Chowk Junction,23,0,40,11:35:00,10:55:00,52937,0,0,0,0,0,0
53610,Mughal Sarai Dehri on Sone Passenger,Pass,Passenger,?,MGS,MUGHAL SARAI JN,DOS,DEHRI ON SONE,120,2,48,18:33:00,15:45:00,53609,0,0,0,0,0,0
54261,Mughal Sarai Jaunpur Passenger,Pass,Passenger,NR,MGS,MUGHAL SARAI JN,JNU,JAUNPUR JN,74,2,45,22:15:00,19:30:00,,0,0,0,0,0,0
54268,Varanasi Mughal Sarai Passenger,Pass,Passenger,NR,BSB,VARANASI JN,MGS,MUGHAL SARAI JN,17,0,50,08:15:00,07:25:00,54267,0,0,0,0,0,0
54393,Moradabad Gajraula Passenger,Pass,Passenger,NR,MB,MORADABAD,GJL,GAJRAULA JN,54,1,40,11:35:00,09:55:00,54394,0,0,0,0,0,0
54704,Jodhpur Bhatinda Passenger,Pass,Passenger,NWR,JU,JODHPUR JN,BTI,BHATINDA JN,601,16,20,06:00:00,13:40:00,,0,0,0,0,0,0
55011,Siwan Gorakhpur Passenger,Pass,Passenger,NER,SV,SIWAN JN,GKP,GORAKHPUR JN,119,3,45,09:10:00,05:25:00,55012,0,0,0,0,0,0
55021,Samastipur Siwan InterCity Fast Passenger,Pass,Passenger,NER,SPJ,SAMASTIPUR JN,SV,SIWAN JN,226,7,10,23:10:00,16:00:00,55022,0,0,0,0,0,0
55022,Siwan Samastipur Intercity Passenger,Pass,Passenger,NER,SV,SIWAN JN,SPJ,SAMASTIPUR JN,226,7,20,11:40:00,04:20:00,55021,0,0,0,0,0,0
55335,Bareilly Lalkua Pass,Pass,Passenger,?,BE,BAREILLY,LKU,LAL KUAN,84,2,30,08:30:00,06:00:00,,0,0,0,0,0,0
55541,Hajipur-Fulwaria Passenger,Pass,Passenger,NER,HJP,HAJIPUR JN,SV,SIWAN JN,120,4,0,20:00:00,16:00:00,,0,0,0,0,0,0
55742,Jogbani Katihar Passenger,Pass,Passenger,NFR,JBN,JOGBANI,KIR,KATIHAR JN,108,2,35,21:40:00,19:05:00,55743,0,0,0,0,0,0
56524,HINDUPUR - KSR BENGALURU CITY Passenger,Pass,Passenger,SWR,HUP,HINDUPUR,SBC,BANGALORE CITY JN,88,2,55,09:25:00,06:30:00,56523,0,0,0,0,0,0
56611,Palakkad Nilambur Passenger,Pass,Passenger,SR,PGT,PALAKKAD,NIL,Nilambur Road,112,2,55,08:45:00,05:50:00,56610,0,0,0,0,0,0
56834,Vriddhachalam Cuddalore Passenger,Pass,Passenger,SR,VRI,VRIDHACHALAM JN,CUPJ,CUDDALORE PORT,57,1,10,05:40:00,04:30:00,56833,0,0,0,0,0,0
57425,Kacheguda Guntakal Passenger,Pass,Passenger,SCR,KCG,KACHEGUDA,GTL,GUNTAKAL JN,358,9,30,19:30:00,10:00:00,,0,0,0,0,0,0
57435,Kacheguda Kurnool Town Passenger,Pass,Passenger,SCR,KCG,KACHEGUDA,KRNT,KURNOOL TOWN,236,6,30,00:30:00,18:00:00,57436,0,0,0,0,0,0
