service_date,station,source_train,target_train,source_arr_delay,target_arr_delay,gap_minutes,risk_score,risk_band,warning_priority,alert_message
2024-09-27,PUNE,11139,22158,50.0,12.0,2.0,0.5114389791845491,ELEVATED,MODERATE,PUNE: Train 11139 may propagate delay to Train 22158 (risk 51.1%)
2024-09-06,TPTY,17488,12625,0.0,7.0,27.0,0.5114347991965597,ELEVATED,MODERATE,TPTY: Train 17488 may propagate delay to Train 12625 (risk 51.1%)
2024-09-03,TPTY,12733,12798,0.0,18.0,28.0,0.5114347991965597,ELEVATED,MODERATE,TPTY: Train 12733 may propagate delay to Train 12798 (risk 51.1%)
2024-09-13,BSP,18236,12262,21.0,499.0,23.0,0.5114334451560784,ELEVATED,MODERATE,BSP: Train 18236 may propagate delay to Train 12262 (risk 51.1%)
2024-09-14,JBP,19051,12322,0.0,5.0,14.0,0.51143261644727,ELEVATED,MODERATE,JBP: Train 19051 may propagate delay to Train 12322 (risk 51.1%)
2024-09-10,ET,12626,12137,23.0,3.0,25.0,0.5114229296494147,ELEVATED,MODERATE,ET: Train 12626 may propagate delay to Train 12137 (risk 51.1%)
2024-09-14,KJM,20671,12864,4.0,116.0,8.0,0.5114161771736192,ELEVATED,MODERATE,KJM: Train 20671 may propagate delay to Train 12864 (risk 51.1%)
2024-09-06,JBP,12853,22145,17.0,11.0,24.0,0.5114155021674718,ELEVATED,MODERATE,JBP: Train 12853 may propagate delay to Train 22145 (risk 51.1%)
2024-09-06,JBP,18233,11061,6.0,110.0,14.0,0.5114152089089614,ELEVATED,MODERATE,JBP: Train 18233 may propagate delay to Train 11061 (risk 51.1%)
2024-09-06,BSB,12238,13483,4.0,108.0,19.0,0.5114141358464864,ELEVATED,MODERATE,BSB: Train 12238 may propagate delay to Train 13483 (risk 51.1%)
2024-09-30,GHY,15613,15611,3.0,25.0,27.0,0.5114123628736684,ELEVATED,MODERATE,GHY: Train 15613 may propagate delay to Train 15611 (risk 51.1%)
2024-09-11,TNA,11041,22120,0.0,107.0,29.0,0.5114038840796887,ELEVATED,MODERATE,TNA: Train 11041 may propagate delay to Train 22120 (risk 51.1%)
2024-09-26,BAU,15017,19045,122.0,26.0,16.0,0.5114036334825627,ELEVATED,MODERATE,BAU: Train 15017 may propagate delay to Train 19045 (risk 51.1%)
2024-09-29,HD,12138,13201,66.0,35.0,15.0,0.5114035399816439,ELEVATED,MODERATE,HD: Train 12138 may propagate delay to Train 13201 (risk 51.1%)
2024-09-16,BUH,18236,15160,63.0,33.0,23.0,0.5114023318559398,ELEVATED,MODERATE,BUH: Train 18236 may propagate delay to Train 15160 (risk 51.1%)
2024-09-22,SLN,12369,14016,63.0,11.0,26.0,0.5114023318559398,ELEVATED,MODERATE,SLN: Train 12369 may propagate delay to Train 14016 (risk 51.1%)
2024-09-01,RGS,14087,4706,63.0,18.0,23.0,0.5114023318559398,ELEVATED,MODERATE,RGS: Train 14087 may propagate delay to Train 4706 (risk 51.1%)
2024-09-24,RJY,12839,17488,63.0,57.0,24.0,0.5114023318559398,ELEVATED,MODERATE,RJY: Train 12839 may propagate delay to Train 17488 (risk 51.1%)
2024-09-26,JJKR,12891,18021,63.0,31.0,25.0,0.5114023318559398,ELEVATED,MODERATE,JJKR: Train 12891 may propagate delay to Train 18021 (risk 51.1%)
2024-09-05,PAR,1203,12975,63.0,19.0,26.0,0.5114023318559398,ELEVATED,MODERATE,PAR: Train 1203 may propagate delay to Train 12975 (risk 51.1%)
2024-09-27,BRYA,13030,13419,63.0,39.0,25.0,0.5114023318559398,ELEVATED,MODERATE,BRYA: Train 13030 may propagate delay to Train 13419 (risk 51.1%)
2024-09-26,RJN,12810,12809,269.0,7.0,28.0,0.511396106466957,ELEVATED,MODERATE,RJN: Train 12810 may propagate delay to Train 12809 (risk 51.1%)
2024-09-28,RJN,12130,12809,184.0,40.0,29.0,0.511396106466957,ELEVATED,MODERATE,RJN: Train 12130 may propagate delay to Train 12809 (risk 51.1%)
2024-09-08,RJN,12130,12809,154.0,11.0,30.0,0.511396106466957,ELEVATED,MODERATE,RJN: Train 12130 may propagate delay to Train 12809 (risk 51.1%)
2024-09-07,PRYJ,12581,3483,4.0,202.0,8.0,0.5113921140739459,ELEVATED,MODERATE,PRYJ: Train 12581 may propagate delay to Train 3483 (risk 51.1%)
2024-09-28,BE,15273,15120,50.0,63.0,2.0,0.511390765673898,ELEVATED,MODERATE,BE: Train 15273 may propagate delay to Train 15120 (risk 51.1%)
2024-09-22,CNB,12560,20403,45.0,14.0,4.0,0.5113873400933703,ELEVATED,MODERATE,CNB: Train 12560 may propagate delay to Train 20403 (risk 51.1%)
2024-09-23,PRYJ,14005,11060,2.0,114.0,7.0,0.511384919084936,ELEVATED,MODERATE,PRYJ: Train 14005 may propagate delay to Train 11060 (risk 51.1%)
2024-09-15,PRYJ,12302,15076,2.0,113.0,8.0,0.511384919084936,ELEVATED,MODERATE,PRYJ: Train 12302 may propagate delay to Train 15076 (risk 51.1%)
2024-09-21,PRYJ,22428,11107,2.0,101.0,9.0,0.511384919084936,ELEVATED,MODERATE,PRYJ: Train 22428 may propagate delay to Train 11107 (risk 51.1%)
2024-09-13,PRYJ,18101,5672,2.0,131.0,9.0,0.511384919084936,ELEVATED,MODERATE,PRYJ: Train 18101 may propagate delay to Train 5672 (risk 51.1%)
2024-09-23,PRYJ,12308,12506,64.0,41.0,2.0,0.5113818719676004,ELEVATED,MODERATE,PRYJ: Train 12308 may propagate delay to Train 12506 (risk 51.1%)
2024-09-27,SC,17256,12710,5.0,0.0,16.0,0.5113783932545268,ELEVATED,MODERATE,SC: Train 17256 may propagate delay to Train 12710 (risk 51.1%)
2024-09-24,SC,12714,17027,5.0,0.0,15.0,0.5113783932545268,ELEVATED,MODERATE,SC: Train 12714 may propagate delay to Train 17027 (risk 51.1%)
2024-09-15,SC,12714,17027,5.0,0.0,16.0,0.5113783932545268,ELEVATED,MODERATE,SC: Train 12714 may propagate delay to Train 17027 (risk 51.1%)
2024-09-15,TNA,22537,12052,25.0,92.0,18.0,0.5113758291981545,ELEVATED,MODERATE,TNA: Train 22537 may propagate delay to Train 12052 (risk 51.1%)
2024-09-23,TNA,11402,22114,17.0,109.0,2.0,0.5113758291981545,ELEVATED,MODERATE,TNA: Train 11402 may propagate delay to Train 22114 (risk 51.1%)
2024-09-18,CNB,14218,12534,0.0,51.0,1.0,0.5113711400765162,ELEVATED,MODERATE,CNB: Train 14218 may propagate delay to Train 12534 (risk 51.1%)
2024-09-23,CNB,14854,12565,0.0,61.0,1.0,0.5113711400765162,ELEVATED,MODERATE,CNB: Train 14854 may propagate delay to Train 12565 (risk 51.1%)
2024-09-14,CRJ,13287,12334,187.0,14.0,2.0,0.5113691417445869,ELEVATED,MODERATE,CRJ: Train 13287 may propagate delay to Train 12334 (risk 51.1%)
2024-09-26,EE,12805,18503,102.0,5.0,22.0,0.5113610765716384,ELEVATED,MODERATE,EE: Train 12805 may propagate delay to Train 18503 (risk 51.1%)
2024-09-11,KRR,16187,16235,65.0,19.0,17.0,0.5113591087077085,ELEVATED,MODERATE,KRR: Train 16187 may propagate delay to Train 16235 (risk 51.1%)
2024-09-29,JBP,22192,11273,5.0,39.0,14.0,0.5113515541833084,ELEVATED,MODERATE,JBP: Train 22192 may propagate delay to Train 11273 (risk 51.1%)
2024-09-01,SHG,15715,4218,18.0,202.0,24.0,0.5113503125215809,ELEVATED,MODERATE,SHG: Train 15715 may propagate delay to Train 4218 (risk 51.1%)
2024-09-02,MMR,12618,12131,71.0,49.0,15.0,0.5113496080828767,ELEVATED,MODERATE,MMR: Train 12618 may propagate delay to Train 12131 (risk 51.1%)
2024-09-10,JBP,82356,15018,10.0,243.0,28.0,0.5113462135852669,ELEVATED,MODERATE,JBP: Train 82356 may propagate delay to Train 15018 (risk 51.1%)
2024-09-18,TEL,12805,12077,21.0,15.0,18.0,0.5113424861767433,ELEVATED,MODERATE,TEL: Train 12805 may propagate delay to Train 12077 (risk 51.1%)
2024-09-30,AGC,9321,12919,62.0,11.0,9.0,0.5113392421147748,ELEVATED,MODERATE,AGC: Train 9321 may propagate delay to Train 12919 (risk 51.1%)
2024-09-08,AGC,12155,13237,61.0,79.0,8.0,0.5113392421147748,ELEVATED,MODERATE,AGC: Train 12155 may propagate delay to Train 13237 (risk 51.1%)
2024-09-09,JBP,22938,11055,29.0,10.0,16.0,0.5113364242206185,ELEVATED,MODERATE,JBP: Train 22938 may propagate delay to Train 11055 (risk 51.1%)
2024-09-15,JBP,12389,22188,28.0,9.0,8.0,0.5113364242206185,ELEVATED,MODERATE,JBP: Train 12389 may propagate delay to Train 22188 (risk 51.1%)
2024-09-18,JBP,22183,11447,27.0,8.0,21.0,0.5113364242206185,ELEVATED,MODERATE,JBP: Train 22183 may propagate delay to Train 11447 (risk 51.1%)
2024-09-07,JBP,22177,11651,27.0,8.0,16.0,0.5113364242206185,ELEVATED,MODERATE,JBP: Train 22177 may propagate delay to Train 11651 (risk 51.1%)
2024-09-22,PURI,18126,20836,7.0,2.0,20.0,0.511331383961845,ELEVATED,MODERATE,PURI: Train 18126 may propagate delay to Train 20836 (risk 51.1%)
2024-09-20,ET,20103,15068,30.0,20.0,20.0,0.5113290973894059,ELEVATED,MODERATE,ET: Train 20103 may propagate delay to Train 15068 (risk 51.1%)
2024-09-23,GDR,12669,12733,14.0,13.0,19.0,0.5113269061232952,ELEVATED,MODERATE,GDR: Train 12669 may propagate delay to Train 12733 (risk 51.1%)
2024-09-02,BE,12230,12429,4.0,2.0,19.0,0.5113251568302934,ELEVATED,MODERATE,BE: Train 12230 may propagate delay to Train 12429 (risk 51.1%)
2024-09-01,PNBE,12317,13402,26.0,3.0,17.0,0.5113249750234228,ELEVATED,MODERATE,PNBE: Train 12317 may propagate delay to Train 13402 (risk 51.1%)
2024-09-07,PNBE,12303,13402,26.0,3.0,17.0,0.5113249750234228,ELEVATED,MODERATE,PNBE: Train 12303 may propagate delay to Train 13402 (risk 51.1%)
2024-09-02,ETW,12311,22307,84.0,57.0,30.0,0.5113228067881105,ELEVATED,MODERATE,ETW: Train 12311 may propagate delay to Train 22307 (risk 51.1%)
2024-09-15,BE,20506,12204,30.0,69.0,25.0,0.5113218569483736,ELEVATED,MODERATE,BE: Train 20506 may propagate delay to Train 12204 (risk 51.1%)
2024-09-16,ET,22645,12187,6.0,2.0,6.0,0.5113168577988306,ELEVATED,MODERATE,ET: Train 22645 may propagate delay to Train 12187 (risk 51.1%)
2024-09-07,MMR,12546,1212,0.0,3.0,24.0,0.5113125730423518,ELEVATED,MODERATE,MMR: Train 12546 may propagate delay to Train 1212 (risk 51.1%)
2024-09-25,MMR,22130,12533,0.0,3.0,24.0,0.5113125730423518,ELEVATED,MODERATE,MMR: Train 22130 may propagate delay to Train 12533 (risk 51.1%)
2024-09-15,MMR,12779,22184,0.0,5.0,23.0,0.5113125730423518,ELEVATED,MODERATE,MMR: Train 12779 may propagate delay to Train 22184 (risk 51.1%)
2024-09-25,KIUL,12352,13105,48.0,191.0,5.0,0.5113103388843747,ELEVATED,MODERATE,KIUL: Train 12352 may propagate delay to Train 13105 (risk 51.1%)
2024-09-10,KIUL,13509,13138,47.0,140.0,5.0,0.5113103388843747,ELEVATED,MODERATE,KIUL: Train 13509 may propagate delay to Train 13138 (risk 51.1%)
2024-09-24,CNB,15205,22431,9.0,49.0,15.0,0.5113088565859529,ELEVATED,MODERATE,CNB: Train 15205 may propagate delay to Train 22431 (risk 51.1%)
2024-09-24,QLN,16127,16344,64.0,16.0,27.0,0.5113057321623898,ELEVATED,MODERATE,QLN: Train 16127 may propagate delay to Train 16344 (risk 51.1%)
2024-09-05,KIR,15484,12424,0.0,3.0,23.0,0.5113037212020701,ELEVATED,MODERATE,KIR: Train 15484 may propagate delay to Train 12424 (risk 51.1%)
2024-09-07,KIR,15484,12424,0.0,4.0,24.0,0.5113037212020701,ELEVATED,MODERATE,KIR: Train 15484 may propagate delay to Train 12424 (risk 51.1%)
2024-09-13,SPN,12429,14241,5.0,99.0,28.0,0.5113032516228374,ELEVATED,MODERATE,SPN: Train 12429 may propagate delay to Train 14241 (risk 51.1%)
2024-09-02,GD,15069,12531,33.0,14.0,9.0,0.5113006045987921,ELEVATED,MODERATE,GD: Train 15069 may propagate delay to Train 12531 (risk 51.1%)
2024-09-16,GD,15008,15007,30.0,29.0,9.0,0.5113006045987921,ELEVATED,MODERATE,GD: Train 15008 may propagate delay to Train 15007 (risk 51.1%)
2024-09-08,GD,15070,15273,27.0,75.0,18.0,0.5113006045987921,ELEVATED,MODERATE,GD: Train 15070 may propagate delay to Train 15273 (risk 51.1%)
2024-09-18,GD,12596,15708,25.0,13.0,13.0,0.5113006045987921,ELEVATED,MODERATE,GD: Train 12596 may propagate delay to Train 15708 (risk 51.1%)
2024-09-24,GD,15069,12531,25.0,12.0,15.0,0.5113006045987921,ELEVATED,MODERATE,GD: Train 15069 may propagate delay to Train 12531 (risk 51.1%)
2024-09-22,GD,15204,12532,24.0,22.0,18.0,0.5113006045987921,ELEVATED,MODERATE,GD: Train 15204 may propagate delay to Train 12532 (risk 51.1%)
2024-09-23,GD,12532,12555,23.0,8.0,10.0,0.5113006045987921,ELEVATED,MODERATE,GD: Train 12532 may propagate delay to Train 12555 (risk 51.1%)
2024-09-22,BPL,12625,18234,7.0,2.0,10.0,0.5113000028244001,ELEVATED,MODERATE,BPL: Train 12625 may propagate delay to Train 18234 (risk 51.1%)
2024-09-07,TEL,12864,17247,0.0,33.0,23.0,0.5112996686141253,ELEVATED,MODERATE,TEL: Train 12864 may propagate delay to Train 17247 (risk 51.1%)
2024-09-11,TEL,17247,12864,0.0,13.0,23.0,0.5112996686141253,ELEVATED,MODERATE,TEL: Train 17247 may propagate delay to Train 12864 (risk 51.1%)
2024-09-26,CNB,5219,12590,0.0,7.0,2.0,0.5112963560762803,ELEVATED,MODERATE,CNB: Train 5219 may propagate delay to Train 12590 (risk 51.1%)
2024-09-19,CNB,12315,20104,0.0,7.0,2.0,0.5112963560762803,ELEVATED,MODERATE,CNB: Train 12315 may propagate delay to Train 20104 (risk 51.1%)
2024-09-02,RJN,12130,12844,152.0,19.0,1.0,0.5112943760215293,ELEVATED,MODERATE,RJN: Train 12130 may propagate delay to Train 12844 (risk 51.1%)
2024-09-18,TMV,12633,22661,62.0,59.0,22.0,0.5112905914048919,ELEVATED,MODERATE,TMV: Train 12633 may propagate delay to Train 22661 (risk 51.1%)
2024-09-14,CRP,22805,18623,62.0,8.0,22.0,0.5112905914048919,ELEVATED,MODERATE,CRP: Train 22805 may propagate delay to Train 18623 (risk 51.1%)
2024-09-17,KMZ,11071,22408,61.0,33.0,22.0,0.5112905914048919,ELEVATED,MODERATE,KMZ: Train 11071 may propagate delay to Train 22408 (risk 51.1%)
2024-09-18,GY,18463,7192,61.0,56.0,22.0,0.5112905914048919,ELEVATED,MODERATE,GY: Train 18463 may propagate delay to Train 7192 (risk 51.1%)
2024-09-18,JU,12466,14661,0.0,8.0,18.0,0.5112872871509169,ELEVATED,MODERATE,JU: Train 12466 may propagate delay to Train 14661 (risk 51.1%)
2024-09-01,JU,12466,14661,0.0,8.0,18.0,0.5112872871509169,ELEVATED,MODERATE,JU: Train 12466 may propagate delay to Train 14661 (risk 51.1%)
2024-09-17,JBP,11447,12336,46.0,7.0,1.0,0.5112857649953623,ELEVATED,MODERATE,JBP: Train 11447 may propagate delay to Train 12336 (risk 51.1%)
2024-09-24,BE,15120,14674,0.0,18.0,6.0,0.511274762430794,ELEVATED,MODERATE,BE: Train 15120 may propagate delay to Train 14674 (risk 51.1%)
2024-09-16,BSP,12441,18237,0.0,3.0,2.0,0.5112744432692784,ELEVATED,MODERATE,BSP: Train 12441 may propagate delay to Train 18237 (risk 51.1%)
2024-09-05,BSP,18237,12441,0.0,2.0,1.0,0.5112744432692784,ELEVATED,MODERATE,BSP: Train 18237 may propagate delay to Train 12441 (risk 51.1%)
2024-09-25,ET,11055,12192,0.0,48.0,7.0,0.5112648468741788,ELEVATED,MODERATE,ET: Train 11055 may propagate delay to Train 12192 (risk 51.1%)
2024-09-17,PURI,22866,18414,14.0,9.0,10.0,0.5112595955968815,ELEVATED,MODERATE,PURI: Train 22866 may propagate delay to Train 18414 (risk 51.1%)
2024-09-18,PURI,18415,18452,6.0,15.0,9.0,0.5112595955968815,ELEVATED,MODERATE,PURI: Train 18415 may propagate delay to Train 18452 (risk 51.1%)
2024-09-09,ETW,12945,20801,0.0,93.0,5.0,0.5112589584888235,ELEVATED,MODERATE,ETW: Train 12945 may propagate delay to Train 20801 (risk 51.1%)
2024-09-26,ETW,12311,12225,0.0,803.0,8.0,0.5112589584888235,ELEVATED,MODERATE,ETW: Train 12311 may propagate delay to Train 12225 (risk 51.1%)
2024-09-22,ETW,14863,12225,0.0,121.0,9.0,0.5112589584888235,ELEVATED,MODERATE,ETW: Train 14863 may propagate delay to Train 12225 (risk 51.1%)
2024-09-12,ETW,14114,14217,0.0,194.0,7.0,0.5112589584888235,ELEVATED,MODERATE,ETW: Train 14114 may propagate delay to Train 14217 (risk 51.1%)
2024-09-07,BE,14235,13152,6.0,20.0,11.0,0.5112583188566417,ELEVATED,MODERATE,BE: Train 14235 may propagate delay to Train 13152 (risk 51.1%)
2024-09-19,GDR,12733,17656,6.0,20.0,24.0,0.5112518317310657,ELEVATED,MODERATE,GDR: Train 12733 may propagate delay to Train 17656 (risk 51.1%)
2024-09-10,BE,12392,22453,13.0,17.0,18.0,0.5112515656928469,ELEVATED,MODERATE,BE: Train 12392 may propagate delay to Train 22453 (risk 51.1%)
2024-09-15,BAU,15018,22311,81.0,74.0,21.0,0.5112431460740521,ELEVATED,MODERATE,BAU: Train 15018 may propagate delay to Train 22311 (risk 51.1%)
2024-09-01,CBE,12674,22637,0.0,92.0,9.0,0.5112406200221443,ELEVATED,MODERATE,CBE: Train 12674 may propagate delay to Train 22637 (risk 51.1%)
2024-09-28,CNB,13240,22428,28.0,12.0,4.0,0.5112403040695046,ELEVATED,MODERATE,CNB: Train 13240 may propagate delay to Train 22428 (risk 51.1%)
2024-09-07,CNB,12304,12427,50.0,4.0,11.0,0.5112389766672943,ELEVATED,MODERATE,CNB: Train 12304 may propagate delay to Train 12427 (risk 51.1%)
2024-09-03,GB,15004,15204,3.0,96.0,26.0,0.5112326962169506,ELEVATED,MODERATE,GB: Train 15004 may propagate delay to Train 15204 (risk 51.1%)
2024-09-18,HJP,15049,19484,3.0,146.0,23.0,0.5112326962169506,ELEVATED,MODERATE,HJP: Train 15049 may propagate delay to Train 19484 (risk 51.1%)
2024-09-15,NK,11062,12860,3.0,242.0,22.0,0.5112326962169506,ELEVATED,MODERATE,NK: Train 11062 may propagate delay to Train 12860 (risk 51.1%)
2024-09-28,RMU,13308,15273,3.0,99.0,26.0,0.5112326962169506,ELEVATED,MODERATE,RMU: Train 13308 may propagate delay to Train 15273 (risk 51.1%)
2024-09-19,PRYJ,12581,2398,3.0,508.0,25.0,0.5112326962169506,ELEVATED,MODERATE,PRYJ: Train 12581 may propagate delay to Train 2398 (risk 51.1%)
2024-09-12,PFM,14233,14101,2.0,155.0,25.0,0.5112326962169506,ELEVATED,MODERATE,PFM: Train 14233 may propagate delay to Train 14101 (risk 51.1%)
2024-09-24,ERS,12617,22149,2.0,517.0,25.0,0.5112326962169506,ELEVATED,MODERATE,ERS: Train 12617 may propagate delay to Train 22149 (risk 51.1%)
2024-09-17,MZP,1702,12176,2.0,143.0,23.0,0.5112326962169506,ELEVATED,MODERATE,MZP: Train 1702 may propagate delay to Train 12176 (risk 51.1%)
2024-09-17,TDU,17663,17417,2.0,93.0,22.0,0.5112326962169506,ELEVATED,MODERATE,TDU: Train 17663 may propagate delay to Train 17417 (risk 51.1%)
2024-09-13,BLGR,18422,22861,2.0,189.0,22.0,0.5112326962169506,ELEVATED,MODERATE,BLGR: Train 18422 may propagate delay to Train 22861 (risk 51.1%)
2024-09-25,JMP,15657,13024,2.0,92.0,22.0,0.5112326962169506,ELEVATED,MODERATE,JMP: Train 15657 may propagate delay to Train 13024 (risk 51.1%)
2024-09-24,SLI,17317,11028,2.0,252.0,25.0,0.5112326962169506,ELEVATED,MODERATE,SLI: Train 17317 may propagate delay to Train 11028 (risk 51.1%)
2024-09-19,MNE,15283,12505,2.0,224.0,26.0,0.5112326962169506,ELEVATED,MODERATE,MNE: Train 15283 may propagate delay to Train 12505 (risk 51.1%)
2024-09-21,DNR,12150,12506,2.0,135.0,23.0,0.5112326962169506,ELEVATED,MODERATE,DNR: Train 12150 may propagate delay to Train 12506 (risk 51.1%)
2024-09-09,THV,20837,8503,0.0,160.0,25.0,0.5112326962169506,ELEVATED,MODERATE,THV: Train 20837 may propagate delay to Train 8503 (risk 51.1%)
2024-09-08,BXN,19804,9196,0.0,318.0,25.0,0.5112326962169506,ELEVATED,MODERATE,BXN: Train 19804 may propagate delay to Train 9196 (risk 51.1%)
2024-09-25,R,22816,12809,0.0,216.0,26.0,0.5112326962169506,ELEVATED,MODERATE,R: Train 22816 may propagate delay to Train 12809 (risk 51.1%)
2024-09-20,KZJ,7008,11019,0.0,145.0,23.0,0.5112326962169506,ELEVATED,MODERATE,KZJ: Train 7008 may propagate delay to Train 11019 (risk 51.1%)
2024-09-09,DR,12321,12810,0.0,546.0,23.0,0.5112326962169506,ELEVATED,MODERATE,DR: Train 12321 may propagate delay to Train 12810 (risk 51.1%)
2024-09-01,BST,19037,4031,0.0,454.0,26.0,0.5112326962169506,ELEVATED,MODERATE,BST: Train 19037 may propagate delay to Train 4031 (risk 51.1%)
2024-09-15,WL,12626,17405,0.0,127.0,23.0,0.5112326962169506,ELEVATED,MODERATE,WL: Train 12626 may propagate delay to Train 17405 (risk 51.1%)
2024-09-25,DNR,12487,13005,0.0,112.0,22.0,0.5112326962169506,ELEVATED,MODERATE,DNR: Train 12487 may propagate delay to Train 13005 (risk 51.1%)
2024-09-21,BBK,14854,19601,0.0,114.0,22.0,0.5112326962169506,ELEVATED,MODERATE,BBK: Train 14854 may propagate delay to Train 19601 (risk 51.1%)
2024-09-09,WL,3251,12688,0.0,244.0,24.0,0.5112326962169506,ELEVATED,MODERATE,WL: Train 3251 may propagate delay to Train 12688 (risk 51.1%)
2024-09-30,MRPR,11108,22130,0.0,261.0,25.0,0.5112326962169506,ELEVATED,MODERATE,MRPR: Train 11108 may propagate delay to Train 22130 (risk 51.1%)
2024-09-09,DEOS,15708,2564,0.0,111.0,23.0,0.5112326962169506,ELEVATED,MODERATE,DEOS: Train 15708 may propagate delay to Train 2564 (risk 51.1%)
2024-09-21,YG,17307,11014,0.0,91.0,26.0,0.5112326962169506,ELEVATED,MODERATE,YG: Train 17307 may propagate delay to Train 11014 (risk 51.1%)
2024-09-28,GSPR,19013,19014,0.0,118.0,23.0,0.5112326962169506,ELEVATED,MODERATE,GSPR: Train 19013 may propagate delay to Train 19014 (risk 51.1%)
2024-09-24,RMU,14119,15119,0.0,95.0,25.0,0.5112326962169506,ELEVATED,MODERATE,RMU: Train 14119 may propagate delay to Train 15119 (risk 51.1%)
2024-09-06,BST,15007,15910,0.0,170.0,22.0,0.5112326962169506,ELEVATED,MODERATE,BST: Train 15007 may propagate delay to Train 15910 (risk 51.1%)
2024-09-24,BDM,7378,16535,0.0,109.0,24.0,0.5112326962169506,ELEVATED,MODERATE,BDM: Train 7378 may propagate delay to Train 16535 (risk 51.1%)
2024-09-07,GTS,12813,12022,0.0,194.0,25.0,0.5112326962169506,ELEVATED,MODERATE,GTS: Train 12813 may propagate delay to Train 12022 (risk 51.1%)
2024-09-26,AGC,12485,13239,0.0,119.0,24.0,0.5112326962169506,ELEVATED,MODERATE,AGC: Train 12485 may propagate delay to Train 13239 (risk 51.1%)
2024-09-30,BTX,11108,12190,0.0,381.0,26.0,0.5112326962169506,ELEVATED,MODERATE,BTX: Train 11108 may propagate delay to Train 12190 (risk 51.1%)
2024-09-20,CCH,22944,17614,0.0,174.0,24.0,0.5112326962169506,ELEVATED,MODERATE,CCH: Train 22944 may propagate delay to Train 17614 (risk 51.1%)
2024-09-22,GTL,22157,7657,0.0,100.0,25.0,0.5112326962169506,ELEVATED,MODERATE,GTL: Train 22157 may propagate delay to Train 7657 (risk 51.1%)
2024-09-23,GUNA,19608,9466,0.0,277.0,22.0,0.5112326962169506,ELEVATED,MODERATE,GUNA: Train 19608 may propagate delay to Train 9466 (risk 51.1%)
2024-09-05,DVD,17482,6095,0.0,128.0,23.0,0.5112326962169506,ELEVATED,MODERATE,DVD: Train 17482 may propagate delay to Train 6095 (risk 51.1%)
2024-09-01,VZM,8522,20890,0.0,91.0,24.0,0.5112326962169506,ELEVATED,MODERATE,VZM: Train 8522 may propagate delay to Train 20890 (risk 51.1%)
2024-09-15,PAR,12967,12616,0.0,255.0,26.0,0.5112326962169506,ELEVATED,MODERATE,PAR: Train 12967 may propagate delay to Train 12616 (risk 51.1%)
2024-09-14,NU,12160,22183,0.0,162.0,22.0,0.5112326962169506,ELEVATED,MODERATE,NU: Train 12160 may propagate delay to Train 22183 (risk 51.1%)
